id,duration,age,job,marital,education,credit_default,housing,loan
35614,431,46,technician,divorced,professional_course,no,yes,no
35615,74,29,technician,single,university_degree,no,no,no
35616,229,29,services,single,high_school,no,yes,no
35617,600,33,services,married,high_school,no,no,yes
35618,156,32,admin,divorced,university_degree,no,yes,yes
35619,114,30,admin,single,university_degree,no,yes,no
35620,435,41,admin,single,high_school,no,no,no
35621,326,34,admin,married,professional_course,no,yes,yes
35622,170,44,admin,married,basic_6y,no,yes,no
35623,143,46,management,married,university_degree,no,no,no
35624,111,30,services,single,high_school,no,no,no
35625,184,44,management,single,high_school,no,no,no
35626,233,44,management,single,high_school,no,no,no
35627,110,32,admin,married,university_degree,no,yes,yes
35628,116,34,blue-collar,married,basic_9y,no,yes,no
35629,178,34,blue-collar,married,basic_9y,no,yes,no
35630,504,44,management,single,high_school,no,yes,no
35631,144,30,technician,single,professional_course,no,yes,yes
35632,177,30,technician,single,university_degree,no,yes,no
35633,21,28,blue-collar,married,high_school,no,no,yes
35634,700,30,services,single,high_school,no,no,no
35635,163,35,admin,divorced,high_school,no,yes,no
35636,91,28,services,single,high_school,no,yes,no
35637,78,42,technician,married,university_degree,no,yes,no
35638,239,21,blue-collar,single,basic_9y,no,yes,no
35639,169,32,admin,married,high_school,no,yes,no
35640,87,32,admin,married,high_school,no,no,no
35641,121,41,admin,married,university_degree,unknown,yes,no
35642,37,21,blue-collar,single,basic_9y,no,no,no
35643,1008,33,unemployed,married,basic_4y,no,no,no
35644,113,48,services,married,high_school,no,yes,no
35645,24,40,admin,single,high_school,no,yes,no
35646,213,40,admin,single,high_school,no,yes,no
35647,380,41,blue-collar,divorced,basic_9y,no,yes,no
35648,153,30,admin,single,high_school,no,yes,no
35649,192,30,admin,single,high_school,no,yes,yes
35650,66,28,technician,single,professional_course,no,yes,no
35651,57,30,admin,single,high_school,no,yes,no
35652,525,39,technician,married,professional_course,no,yes,yes
35653,123,26,student,single,high_school,no,no,no
35654,276,41,unemployed,married,professional_course,no,no,no
35655,317,56,retired,married,high_school,no,no,no
35656,105,41,blue-collar,married,basic_9y,no,yes,yes
35657,178,38,blue-collar,married,basic_4y,unknown,yes,no
35658,612,39,technician,single,university_degree,no,yes,no
35659,316,34,blue-collar,married,basic_6y,unknown,yes,no
35660,103,38,admin,single,university_degree,no,yes,no
35661,73,34,admin,married,university_degree,no,no,yes
35662,230,37,admin,divorced,university_degree,unknown,yes,no
35663,442,37,admin,divorced,university_degree,unknown,yes,no
35664,618,43,technician,married,professional_course,no,yes,no
35665,504,24,student,single,high_school,no,yes,no
35666,182,58,management,married,university_degree,no,no,no
35667,336,55,services,married,high_school,no,no,no
35668,248,58,management,married,university_degree,no,no,no
35669,504,58,management,married,university_degree,no,yes,no
35670,82,53,management,divorced,professional_course,no,yes,no
35671,182,38,admin,single,university_degree,no,yes,no
35672,78,38,technician,married,university_degree,no,yes,no
35673,61,32,management,single,university_degree,unknown,yes,no
35674,222,41,technician,single,high_school,no,yes,no
35675,1010,31,blue-collar,single,basic_9y,no,yes,no
35676,180,41,management,married,high_school,no,yes,no
35677,207,50,housemaid,married,basic_9y,no,no,no
35678,46,57,retired,divorced,university_degree,no,no,no
35679,432,25,student,single,high_school,no,yes,no
35680,517,56,technician,single,professional_course,no,yes,no
35681,180,37,self-employed,single,basic_4y,no,yes,no
35682,465,43,blue-collar,married,basic_4y,no,no,no
35683,98,36,blue-collar,married,basic_9y,no,yes,no
35684,801,46,admin,single,university_degree,no,yes,no
35685,599,33,blue-collar,single,high_school,no,no,no
35686,15,25,student,single,high_school,no,yes,no
35687,18,26,services,single,basic_9y,no,no,no
35688,196,46,admin,married,high_school,no,yes,yes
35689,309,34,self-employed,single,university_degree,no,yes,yes
35690,61,35,housemaid,married,university_degree,no,unknown,unknown
35691,194,37,admin,single,university_degree,no,yes,no
35692,336,37,services,married,professional_course,no,no,no
35693,104,40,admin,single,high_school,no,yes,yes
35694,98,46,blue-collar,married,basic_9y,no,yes,no
35695,236,47,services,single,high_school,no,yes,no
35696,146,50,admin,married,high_school,no,yes,yes
35697,665,27,services,single,high_school,no,yes,yes
35698,827,32,blue-collar,divorced,basic_4y,no,no,no
35699,181,40,entrepreneur,married,university_degree,no,no,no
35700,197,45,admin,divorced,university_degree,no,yes,no
35701,9,39,admin,single,university_degree,no,yes,yes
35702,36,42,services,single,high_school,no,yes,no
35703,87,29,admin,married,university_degree,no,yes,no
35704,16,25,admin,single,high_school,no,no,no
35705,8,46,admin,single,university_degree,no,no,no
35706,11,46,admin,single,university_degree,no,yes,yes
35707,166,27,admin,divorced,high_school,no,yes,no
35708,630,33,technician,single,high_school,no,unknown,unknown
35709,33,35,blue-collar,single,high_school,no,yes,no
35710,227,36,blue-collar,married,basic_9y,no,yes,no
35711,375,43,blue-collar,single,professional_course,no,no,no
35712,241,33,technician,married,professional_course,no,yes,no
35713,190,41,blue-collar,married,basic_9y,no,yes,yes
35714,213,35,technician,single,professional_course,no,yes,no
35715,412,25,student,single,high_school,no,yes,yes
35716,31,39,self-employed,married,high_school,no,yes,no
35717,173,48,services,married,high_school,no,yes,no
35718,74,34,admin,married,university_degree,no,yes,no
35719,92,48,blue-collar,married,basic_4y,no,yes,no
35720,166,45,services,married,high_school,no,no,no
35721,368,53,management,married,university_degree,no,no,no
35722,1027,36,blue-collar,married,basic_4y,unknown,yes,no
35723,221,43,blue-collar,married,basic_4y,no,yes,no
35724,113,26,student,single,high_school,no,yes,no
35725,577,31,technician,married,professional_course,no,yes,no
35726,567,36,student,single,,unknown,yes,no
35727,12,58,management,married,university_degree,no,yes,no
35728,428,38,technician,single,professional_course,no,yes,no
35729,767,29,admin,married,high_school,no,yes,no
35730,142,34,blue-collar,married,basic_9y,no,yes,no
35731,68,29,technician,single,university_degree,no,no,no
35732,61,24,blue-collar,single,basic_9y,no,yes,no
35733,695,52,blue-collar,married,basic_9y,unknown,no,no
35734,239,34,blue-collar,married,basic_9y,no,yes,no
35735,1434,36,admin,married,high_school,unknown,yes,no
35736,297,37,self-employed,single,basic_4y,no,no,yes
35737,202,38,technician,single,professional_course,no,yes,no
35738,194,44,unemployed,married,basic_9y,no,no,no
35739,566,36,services,single,high_school,no,yes,no
35740,486,48,services,married,,no,no,no
35741,207,41,admin,single,high_school,no,no,no
35742,179,42,technician,single,university_degree,no,yes,no
35743,637,33,entrepreneur,single,university_degree,no,no,no
35744,572,38,technician,single,basic_9y,no,no,no
35745,217,28,services,divorced,high_school,no,yes,no
35746,13,33,technician,single,professional_course,no,yes,yes
35747,112,29,admin,married,high_school,no,yes,no
35748,222,49,technician,married,high_school,unknown,no,no
35749,466,41,admin,single,high_school,no,no,no
35750,109,47,services,married,high_school,no,no,no
35751,22,38,admin,single,high_school,no,no,no
35752,267,22,technician,single,basic_9y,no,no,no
35753,54,52,admin,divorced,high_school,no,yes,no
35754,536,32,services,married,high_school,unknown,yes,no
35755,895,33,admin,married,university_degree,no,yes,yes
35756,83,49,retired,married,high_school,no,yes,no
35757,11,57,services,married,high_school,no,yes,no
35758,22,38,admin,married,high_school,no,unknown,unknown
35759,32,31,services,married,high_school,no,yes,no
35760,54,41,admin,single,high_school,unknown,yes,no
35761,6,33,technician,married,professional_course,no,yes,no
35762,410,26,admin,single,university_degree,no,yes,no
35763,53,47,admin,single,university_degree,no,no,no
35764,4,36,admin,married,high_school,no,yes,no
35765,30,25,technician,single,professional_course,no,unknown,unknown
35766,23,41,admin,divorced,high_school,no,yes,no
35767,27,29,admin,married,high_school,no,yes,no
35768,170,51,technician,married,high_school,no,yes,no
35769,453,33,technician,married,professional_course,no,no,no
35770,16,23,admin,single,high_school,no,no,no
35771,324,33,admin,single,university_degree,no,yes,no
35772,663,30,technician,single,university_degree,no,yes,no
35773,36,41,admin,single,high_school,no,no,yes
35774,14,37,admin,married,high_school,no,no,no
35775,342,24,technician,married,professional_course,no,yes,no
35776,291,26,student,single,high_school,no,no,no
35777,128,43,blue-collar,married,basic_4y,no,yes,no
35778,22,37,blue-collar,married,basic_9y,no,yes,no
35779,10,25,blue-collar,single,basic_9y,no,unknown,unknown
35780,82,33,admin,married,university_degree,no,yes,no
35781,146,29,admin,single,university_degree,no,no,no
35782,9,33,entrepreneur,single,university_degree,no,yes,no
35783,64,24,management,single,university_degree,no,no,no
35784,18,25,student,single,high_school,no,yes,no
35785,29,38,technician,single,basic_9y,no,yes,no
35786,20,23,services,married,basic_9y,unknown,yes,no
35787,26,33,admin,single,university_degree,no,no,no
35788,11,27,unemployed,married,high_school,no,yes,no
35789,50,29,technician,single,university_degree,no,no,no
35790,22,30,admin,single,university_degree,no,yes,yes
35791,687,33,technician,single,professional_course,no,no,no
35792,44,47,entrepreneur,married,professional_course,no,unknown,unknown
35793,638,33,technician,married,professional_course,no,yes,no
35794,80,56,technician,single,professional_course,no,yes,no
35795,12,36,admin,single,university_degree,no,no,no
35796,197,56,blue-collar,married,basic_4y,no,no,no
35797,126,31,blue-collar,single,high_school,no,yes,no
35798,424,35,admin,single,university_degree,no,yes,no
35799,28,28,admin,single,university_degree,no,yes,no
35800,121,37,admin,divorced,university_degree,unknown,yes,yes
35801,305,33,admin,single,university_degree,no,no,no
35802,236,41,management,married,high_school,no,no,no
35803,232,32,admin,married,university_degree,no,yes,no
35804,80,52,admin,divorced,high_school,no,yes,yes
35805,178,55,admin,divorced,,unknown,no,no
35806,11,46,admin,single,university_degree,no,no,yes
35807,953,47,services,divorced,high_school,no,yes,no
35808,267,44,blue-collar,single,basic_9y,no,no,no
35809,34,41,unemployed,married,professional_course,no,yes,no
35810,214,46,technician,divorced,professional_course,no,yes,no
35811,56,58,management,divorced,university_degree,no,yes,no
35812,109,30,services,married,university_degree,no,yes,no
35813,1173,37,management,divorced,university_degree,no,yes,no
35814,45,31,technician,married,university_degree,no,yes,no
35815,226,26,entrepreneur,single,high_school,no,yes,no
35816,171,32,admin,married,high_school,no,yes,no
35817,102,57,admin,single,high_school,no,unknown,unknown
35818,150,43,admin,divorced,high_school,no,yes,no
35819,1359,58,admin,married,university_degree,no,yes,no
35820,715,43,blue-collar,married,,unknown,no,no
35821,263,41,technician,single,high_school,no,yes,no
35822,32,25,unemployed,married,university_degree,no,no,no
35823,8,55,admin,married,university_degree,no,yes,no
35824,28,53,blue-collar,married,professional_course,no,no,yes
35825,390,46,services,single,professional_course,unknown,no,yes
35826,642,32,services,married,high_school,unknown,no,no
35827,1880,32,blue-collar,married,basic_9y,unknown,no,no
35828,639,52,admin,divorced,basic_9y,no,no,yes
35829,317,40,technician,single,professional_course,no,yes,no
35830,135,44,technician,married,professional_course,no,yes,no
35831,114,43,entrepreneur,married,professional_course,no,yes,yes
35832,324,38,services,married,high_school,no,yes,no
35833,176,81,retired,divorced,,unknown,yes,yes
35834,582,45,admin,single,university_degree,no,no,no
35835,394,35,technician,divorced,professional_course,no,yes,no
35836,169,35,technician,divorced,professional_course,no,no,no
35837,199,26,technician,single,university_degree,no,no,no
35838,354,35,technician,divorced,professional_course,no,no,no
35839,121,35,admin,married,high_school,no,yes,no
35840,796,48,entrepreneur,married,university_degree,no,yes,no
35841,190,34,admin,married,university_degree,no,no,no
35842,78,45,admin,married,,no,no,no
35843,271,45,admin,married,,no,yes,no
35844,150,39,technician,single,university_degree,no,yes,no
35845,119,39,technician,single,university_degree,no,yes,no
35846,230,40,management,married,high_school,no,yes,yes
35847,94,40,management,married,high_school,no,yes,no
35848,122,71,housemaid,married,,no,yes,no
35849,89,36,admin,married,professional_course,no,yes,yes
35850,563,23,student,single,basic_9y,no,no,yes
35851,86,27,admin,single,university_degree,no,no,no
35852,120,27,admin,single,university_degree,no,yes,no
35853,680,27,admin,single,university_degree,no,yes,no
35854,235,58,retired,married,basic_9y,no,no,yes
35855,491,19,student,single,basic_9y,no,yes,no
35856,74,83,retired,married,basic_9y,no,yes,yes
35857,158,30,admin,married,university_degree,no,yes,no
35858,431,27,admin,single,university_degree,no,yes,no
35859,168,49,admin,married,university_degree,no,yes,no
35860,152,49,admin,married,university_degree,no,no,no
35861,210,66,housemaid,married,high_school,no,yes,no
35862,81,27,admin,single,university_degree,no,yes,no
35863,239,37,technician,married,university_degree,no,yes,yes
35864,100,57,admin,married,basic_6y,no,yes,no
35865,259,57,admin,married,basic_6y,no,no,no
35866,44,32,technician,single,university_degree,no,no,no
35867,320,40,technician,single,professional_course,no,yes,no
35868,807,40,technician,single,professional_course,no,no,yes
35869,190,55,admin,married,university_degree,no,no,no
35870,136,46,unknown,single,,no,yes,yes
35871,271,18,student,single,high_school,no,no,no
35872,251,18,student,single,high_school,no,yes,no
35873,316,48,entrepreneur,married,university_degree,no,yes,no
35874,554,57,admin,married,university_degree,no,yes,no
35875,181,62,technician,married,professional_course,no,yes,no
35876,264,29,admin,unknown,university_degree,no,no,no
35877,81,43,technician,married,high_school,no,yes,no
35878,83,75,retired,divorced,basic_4y,no,yes,yes
35879,566,46,technician,married,university_degree,no,no,no
35880,223,43,technician,married,high_school,no,no,no
35881,80,38,admin,married,university_degree,no,yes,yes
35882,182,26,student,single,professional_course,no,no,yes
35883,198,28,technician,single,professional_course,no,no,no
35884,293,31,services,single,high_school,no,no,no
35885,50,28,admin,single,university_degree,no,yes,no
35886,137,27,admin,married,high_school,no,yes,no
35887,169,52,unemployed,single,basic_4y,no,yes,no
35888,253,40,management,married,high_school,no,no,no
35889,231,35,technician,married,university_degree,no,yes,yes
35890,105,49,admin,married,university_degree,no,yes,no
35891,157,45,blue-collar,married,professional_course,no,yes,no
